layer_height,wall_thickness,infill_density,infill_pattern,nozzle_temperature,bed_temperature,print_speed,material,fan_speed,maintenance_needed
0.37656227050693514,0.9611389047227363,66.90223373291083,lines,254.8798182634779,67.75087667201562,109.44921009972651,PETG,11.974678850053188,0
0.12654775061557585,1.6275012622898033,46.22955610006072,triangles,212.8368501432926,79.56326444677768,25.750438273728445,ABS,80.26562441522198,1
0.15879485872574356,1.0430894617747875,41.17655415845085,honeycomb,238.5401182252815,81.48799253947648,113.02885689235283,TPU,24.69654124670625,0
0.11356818667316143,1.1678009924862542,65.09734671509541,honeycomb,189.87267891324743,111.80884839798098,48.51384341827742,PLA,89.9612489372315,0
0.19759909922897934,1.4040087411493922,54.543186940690546,honeycomb,235.15008686563476,119.63393008940035,99.47509857925888,PLA,91.0824220330396,0
0.21660318690684463,1.7978833826981422,6.227310588188562,triangles,216.77561616513844,86.41889531171283,57.73467631001839,ABS,94.33101118741497,1
0.1814047095321688,1.9745335507188724,51.25026487703317,honeycomb,278.6857453422425,34.4665451046181,149.6741168570523,PLA,52.023048910309,1
0.34862125274557887,1.6292374621832293,80.64036172328395,honeycomb,186.8374472396842,105.57028827532123,46.897207129548896,ABS,67.70937847836443,0
0.2070259980080768,1.0684268514677342,45.923987759695805,lines,230.2328729901996,5.906509744891393,49.07826590839775,PETG,77.85158800616635,0
0.18428035290621425,1.0741712036433122,5.195657755426842,triangles,235.01177089577254,27.729702344939543,140.29411577873577,TPU,13.10146186504656,0
0.2628088249474746,1.5801316825422265,78.6278199384033,grid,267.00072915589425,107.68628609564578,13.450216649085174,ABS,60.09571949974972,0
0.1422772674924288,0.7820434332292838,20.13637821359744,lines,248.91450901082533,30.742981732722594,107.53645830224757,PLA,3.4297901303311673,1
0.34065909422621193,0.5767585810102315,25.862083488803876,lines,260.0654804633017,26.478127154609815,111.54569470302293,ABS,49.75660833887259,1
0.12236519310393126,0.9673954522252425,16.47063534322959,grid,273.24591427821076,16.57503517682967,127.0930008374559,PETG,15.48426816202274,1
0.3960660809801553,0.8595823866465309,33.02150648714976,lines,283.46435683898267,103.09341091762998,146.42150348938654,PLA,18.29229259620847,1
0.33167343078899725,0.8740929927295842,75.6751505688635,triangles,217.66505960669645,60.00699110293041,146.58426868193135,PETG,36.50475666926015,0
0.15961470446025172,0.773772401679856,51.93858595039374,honeycomb,244.56272464366836,80.98718436649858,19.138746059304946,PETG,43.243716671650304,0
0.10165663513708073,0.46734910341817903,20.488127415071254,triangles,280.812969412704,28.68796608900356,125.05750518540636,ABS,62.317242453218725,1
0.3446384285364503,0.42859829557346213,87.78300781520409,grid,298.73413571580676,90.96485052134598,100.48339071203338,PETG,7.442841843851566,0
0.3120572031542852,1.9803558235776504,87.95818549515292,grid,286.7423173252516,91.20066539545182,100.62789881223277,PLA,50.36917612374447,1
0.3187021504122962,1.0844370139773798,87.05784250460069,lines,224.57607151492522,37.51176298899602,27.968989726057274,PETG,18.262513025310113,0
0.3313811040057838,1.0149226354554908,23.87962113815393,triangles,203.41998206623805,49.28191596123394,101.02620330239147,PETG,57.397517503174186,0
0.12221339552022711,1.4874356523089118,45.12393441809881,triangles,238.72710448879064,25.162833291624104,147.5475612841747,ABS,63.74046122611835,1
0.2075397185632818,0.7492062205841027,98.49896561408751,grid,268.99697422032506,117.18732279874851,137.65459973552257,PETG,55.67092565528539,0
0.13476071785753893,1.9199378943203604,77.20124763099903,triangles,239.1082884903957,77.47230924700939,71.47829251267908,TPU,73.82955104783076,0
0.35893102776267805,1.6581520230648832,2.716742122555982,grid,237.9817035976402,112.14526568586186,15.592716260053209,ABS,33.56092442409013,0
0.2869894380482674,0.5430576036996153,6.5204591260492055,triangles,280.5876505298161,36.40626523549598,60.72108860002868,ABS,76.5106591633131,1
0.19926940745579477,1.0681292412558854,46.39313768123328,triangles,223.36845348806236,93.82690955962677,125.69464362407773,PLA,43.27670817081937,0
0.1190675050858071,1.8065892920994635,90.92202058615601,triangles,283.1753609773975,91.90303726616904,108.20987420512324,PLA,48.41844983225968,1
0.19329469651469866,1.9115712356662566,53.870179795271426,grid,228.81657611420684,82.99867822398498,74.30811178315389,PLA,64.81021272610714,0
0.1975549966080241,1.1478424179997915,49.781250803429025,lines,219.38797268140073,115.87667703201605,17.71421492223635,PLA,1.835838399922396,0
0.3188818535014193,1.3814582227371324,10.547369995663058,triangles,234.47878934396388,47.22664033275787,69.76526189526237,TPU,65.39942214202483,0
0.29126724140656396,0.6672543137473204,65.6780104724294,grid,271.4936350409842,15.686078830770875,75.66349156050369,ABS,61.858514907211536,0
0.36616382277289805,1.9858698018191627,82.21031606002255,grid,195.1202433436793,80.60506310928729,139.99777460517905,PETG,30.984711675327993,0
0.2416644775485848,0.7706747222135095,38.04200075075623,triangles,203.57030590464208,87.51717605726473,99.75205450150233,PLA,8.579428489948949,0
0.13587827378149053,1.908370838616201,77.56118509253275,triangles,294.173379079571,69.00726881505776,53.631408331650846,PLA,9.093544991304114,0
0.31397343616689855,1.4394346383877896,96.44766539008116,lines,201.05899528576288,24.818147176007553,83.54455702310099,PLA,92.32237469852286,0
0.3282355145850693,1.3723788718061747,20.376645912768907,grid,248.12727815172656,60.53471300032265,19.247743095102408,PETG,68.92793212258371,0
0.2683831592708489,1.2203016176264136,52.33296311947413,grid,249.51773599943255,37.46276838829553,146.15955299096316,PLA,12.710261377074039,0
0.3312901539863683,0.769071698748414,28.713795808457554,honeycomb,238.75493544602938,51.29598338000269,60.40838627030164,PETG,35.67231693089064,0
0.24813867890931726,0.6824448512088133,79.28544190338394,grid,257.36942982921823,77.42622910135967,76.90142968783901,ABS,59.248299390159644,0
0.25681984881459824,0.7527779345122806,57.75933658811575,lines,207.5792070957142,89.42576912290015,59.739756393169166,ABS,83.55717050906487,1
0.2282623055075649,0.6983012194308073,63.45824175503038,honeycomb,246.31947213320979,27.866962908161174,105.55164221626802,ABS,4.366092871300853,0
0.10762573802322856,1.6473351577068054,79.79141596158941,honeycomb,224.66079062962766,48.6390432776344,102.71250216614303,TPU,23.663313147000885,1
0.13236742809799135,0.9602004146667682,39.59704726624549,honeycomb,259.4000711555027,32.2993885189955,110.14512347407899,PETG,88.97489902953801,1
0.10942875570602029,0.49254828250143423,91.50900684070432,triangles,196.94682520477795,23.835793663424294,47.540052145668916,PLA,0.9165550183816484,0
0.2909231233791342,1.9505642082252983,53.302886724614,triangles,248.50529002073716,94.00646639950061,54.19358736296924,PLA,20.13991027938874,0
0.19430679432289802,1.8140574159414813,15.7954822835348,grid,202.23244264599884,109.1103233324391,27.535172353469115,PLA,95.90241759729659,0
0.25257120734941085,1.884403653112341,69.58991181688025,honeycomb,213.43716757380437,44.427862282149206,101.77139605845576,PLA,61.34018465221711,0
0.37226994217782794,1.9918525162342964,79.32613504382545,lines,206.24517603882998,90.15347092485203,15.571597826991358,TPU,26.167136663750647,0
0.1747876687446625,0.6782323987511797,31.67616770675267,triangles,201.94053358425805,107.63943472372932,93.67552697328426,PLA,6.699109439584761,0
0.22311487691068893,1.033987230244254,85.7179256998753,lines,279.08531418728,101.53490526362779,131.75742387922872,TPU,2.8191340447222157,1
0.3266653415629146,1.613181561126546,90.61432547657664,lines,214.28490811930683,21.937606624707108,134.71650076054868,PETG,24.474507963692727,0
0.16863944964748676,1.5136329888860676,27.690448737780894,triangles,291.2548538237339,114.75502578160335,72.86528645179465,ABS,88.14858195889104,0
0.12309397294863791,0.6462334501437681,98.3521472715222,triangles,296.3911830414229,45.201172851535496,74.30251634983033,PLA,41.59136542975095,0
0.1869254358741304,1.7053329999849884,14.071152804875842,triangles,248.55125639245168,40.70887934086036,20.77568562112243,ABS,72.0333369165993,0
0.14836638617620135,0.7591049149386571,20.201566840248997,triangles,197.16013471988717,7.49175927333364,103.907103562025,PETG,91.82850353799577,1
0.378909295702772,0.7581081837161969,18.422483923802613,honeycomb,224.94578920554974,58.34083849258596,124.97631885219837,PETG,40.80404616028166,0
0.34243611386932515,1.2591590766294618,89.39897100078704,honeycomb,275.7278716017857,13.081633876911445,44.251707644659824,PLA,19.127737103739705,0
0.2900211269531271,1.3487038957467252,65.42925523249619,honeycomb,224.08688744364846,29.824778511291118,68.98212342867106,PETG,51.71179308569195,0
0.3614381770563153,1.328137932540498,15.210428322227287,honeycomb,190.44206619633465,38.03311461207377,127.43750714713785,ABS,90.80836870598544,1
0.34110162306973435,0.5463789398364078,44.032341836834895,grid,246.81418931138256,97.05915881900208,132.79686547272033,PLA,80.43744141377006,0
0.15597101766581076,1.8039373802086085,61.529802506980204,honeycomb,281.41450217952416,105.05863804750759,44.04519723699163,TPU,6.582984336315379,0
0.3677676995469934,0.8249600681419298,8.34640849893833,triangles,275.51116645722027,36.29595809537636,87.079888835791,PLA,69.25728000775818,0
0.26180267257469525,0.6072238740524867,88.24163684073388,lines,201.0147768156424,103.04377454934887,36.94904108901579,ABS,57.18975224589538,0
0.3422320465492188,1.8219969277903636,80.36035354415351,honeycomb,260.731753729496,102.86771248437492,24.263026979537916,PLA,90.74631763464255,0
0.368827389977048,1.9290423971676054,50.52067735766382,grid,206.46051161227766,91.75811404618483,137.55687019487405,PLA,12.248141685029722,0
0.19540104249155918,1.779404187624721,96.71266152591704,triangles,206.18490414626066,17.603413681821785,124.87105059249528,ABS,53.40361132046566,1
0.13301557735830305,1.6952257195598048,41.77609792750997,lines,284.8886127966222,82.83874162808748,116.40488625244434,PLA,87.94626935118923,1
0.16838054876258252,1.448387169022435,98.41103190364979,lines,209.9602743288276,113.40288774966825,16.82728463383966,PLA,41.0023786741743,0
0.2281323365878769,1.281371792974623,66.79199988036271,honeycomb,211.58968158216135,81.90485745205885,128.12203097943603,ABS,48.19949177328671,1
0.345404429776748,0.5391788158582562,63.467127325394145,lines,180.07840689135594,39.79402189294007,71.32617062675372,PETG,7.046067766695829,0
0.35821917497690303,1.053525140913118,16.5954895295785,honeycomb,284.48028409506213,60.069518091699756,57.93531726142035,ABS,27.814364044891082,0
0.10208563915935721,0.9963016272197024,88.1927758304644,honeycomb,275.1113775850962,77.48700520212644,86.50669054355271,PLA,32.45066491689473,1
0.25322419077326974,0.815606054016522,42.74896879206152,triangles,255.27947221088135,61.268449047420425,22.789453981297818,TPU,94.51224487448869,0
0.22522330094463372,1.557472181901736,16.223340578247935,triangles,270.03189167266106,14.39435300771638,115.93051690933584,TPU,28.266736054115903,1
0.1666323431412191,1.1934011761260335,1.260751997575904,grid,198.24582809093903,37.44768535824248,91.54091076436143,ABS,46.0868735269652,1
0.13595961020010486,0.5296739454522368,55.975568363838256,triangles,234.99883135050905,96.2875236664359,36.12261356224345,TPU,67.13044235642798,0
0.20128455142108842,0.7522931231196982,52.739962212267635,triangles,222.1463264818537,103.37016553146209,36.352507967666384,PLA,16.21833724078774,0
0.38287291117375577,1.4932140218553536,71.93536223691585,honeycomb,191.25318315084198,16.476003925868426,35.794811220174395,PLA,48.64423871418745,0
0.1969608796062266,0.5218093751844803,89.02580530178021,triangles,238.3356582257909,114.28641028784695,17.98033425727076,ABS,73.85390394759077,0
0.2556371865230098,1.76193106247803,7.9406584643029525,honeycomb,290.4887580411162,39.45871414183312,92.29178291203587,PLA,86.6855213027066,0
0.3109056876685534,1.1922344432223588,73.14964903403623,honeycomb,184.80709428608333,79.4776486476864,127.64874486239114,PETG,62.62592746624267,0
0.20908888071378823,1.1689385237226368,18.741194409758222,triangles,214.97530961925526,90.21901751480173,12.449749958234404,PLA,66.90535153169479,0
0.3915346248162882,1.3478524554552282,85.8177053157164,grid,204.90491234468442,97.43354815654601,16.860650295978296,ABS,12.628347258456895,0
0.3887341884826334,1.7194895454802386,81.90635138616561,grid,208.57759843988356,113.48996426711162,90.18783873617241,PETG,94.57764972463471,0
0.17553468874760925,0.9564947326435089,54.07937549855444,lines,289.01214622552504,37.550345763458715,124.72939595404732,PETG,13.257407748448236,0
0.24917455176771566,1.4848258440945017,71.02427986233116,lines,236.16828650811482,103.02077454618654,55.7434446796087,TPU,77.46729371817983,0
0.19026349294503092,1.3051711423932657,31.43501131837484,triangles,235.95592955277826,15.802428412344845,58.946015833081105,PLA,26.481632177831884,0
0.1854521483132403,0.8272452322710742,47.116789893281464,grid,271.2690770946339,84.60490876243112,93.48850964954863,ABS,93.35931437012516,0
0.11106608420635984,1.8058079781682528,82.16368977104716,honeycomb,198.5390644805911,89.03732754167831,48.38980447738058,TPU,71.99595393694796,0
0.28286930019396905,1.675881634571085,45.92651971732139,lines,238.4718424920061,81.32678894415845,13.725171250875778,TPU,75.38137129783689,0
0.2508037069686585,1.4535229354534809,35.77982653254418,honeycomb,231.59822569452717,30.277768336218358,112.93199253422345,PLA,21.905917305988332,1
0.11544362537499682,1.760930766550787,49.421244725029986,lines,251.62928286559873,104.76517764182441,97.59098781180343,PLA,44.30399766351608,1
0.18359393927098344,1.787670721535684,82.82492524372184,triangles,299.94692439005263,20.2630156044474,91.30583986779227,ABS,61.78131945892864,0
0.3724797657899962,1.5333807627440557,33.520804737087275,grid,272.33386728984567,6.4361749824997005,113.83577805885524,TPU,76.99736182066009,1
0.17186856720009175,1.7392213253818753,17.37615931357438,lines,227.74388436209125,86.09579887342946,104.53231725868525,ABS,10.395937591238958,1
0.14346846162736693,1.5159543386708538,71.20140203307808,grid,279.3063662728856,57.05708582792804,38.82347834496496,TPU,96.23653164545284,0
0.24683582808326893,1.4882252348164808,82.59782127080818,honeycomb,200.4850035974976,101.89176239504113,59.347346572069156,TPU,89.0220670554556,0
0.3956951362331803,1.389778205144295,10.063747852353334,triangles,183.6556423570752,46.007656926991075,27.6554198350075,TPU,27.034859049558435,0
0.17261658145345016,1.6043466232922259,23.98741127559447,grid,204.53380469571277,20.19343062092554,28.179981878503344,PLA,82.2760243032332,0
0.3016406642217636,0.6537681684689179,14.19719897609939,triangles,220.84938673371116,100.37306309638437,104.6674044899155,TPU,51.832392303982346,0
0.3284858845986153,1.8093932147182854,34.79414115821666,grid,241.2696908951472,65.8691557968086,130.20401497754975,TPU,46.18064815620186,0
0.17129126319771992,1.7949496443923714,45.035097890541266,honeycomb,253.81549686494398,22.703495086842587,144.78256174055946,TPU,31.44341058114054,1
0.3184649045835579,0.44679565285529466,74.88263369633064,honeycomb,289.2726860657306,86.44607983037349,97.96859645692221,PETG,58.096858663159246,0
0.210334939815776,1.7213068009036205,65.11475848816741,triangles,241.18248114605493,61.333636618740066,35.77418527053398,PLA,72.98891177035978,0
0.2896917491780739,0.6061917879575124,62.092856747843115,honeycomb,240.15307735508753,72.51755786883838,24.791048362850297,PETG,41.09329049627583,0
0.29005891322826843,0.9361901668146271,35.23749466096544,lines,186.02916117875785,55.307800584789824,123.79913601514609,PLA,62.92191930082921,0
0.2607324052224276,1.5896132100665725,84.144755308476,grid,184.18938631874687,99.44507805816076,91.02590669039989,ABS,69.93129211553037,0
0.1270869310163225,0.6572158336772931,47.128716739816454,honeycomb,246.13919542996464,99.54752588196598,96.55990294192078,PETG,71.11218170152858,1
0.3505907486767714,1.7087472385904996,97.91049380151546,lines,232.58143358980135,85.12665861892634,119.40469242565929,ABS,5.196609813118025,0
0.19623401949152075,1.7314146847323872,63.41421382957368,triangles,280.70164739763584,12.648165287575473,108.45881188254323,TPU,85.97478056850669,1
0.1559555531199563,1.211948374017338,12.626474156450273,lines,199.28155016542144,100.66246342848827,126.82415539985354,ABS,45.82533147650479,0
0.11223254246642918,0.41021739474693375,67.6177562075434,triangles,182.99659945404596,80.52155766394918,17.869946764382988,ABS,26.241608169621443,1
0.2772678829564726,0.8592610130798605,32.5104015431699,triangles,233.88465215161511,83.64289992051594,114.65288914451068,ABS,24.176450747968158,0
0.30326930855268475,1.3870830694011875,68.63271966860974,grid,208.4974268102709,43.5579408484646,129.11938602509338,ABS,48.301411284395044,1
0.10497634867835685,1.9698978848438777,6.964114816240574,grid,185.9537248006605,105.5135467388408,50.05890594416401,PLA,88.68315394689591,0
0.2536279174897843,1.4109016432266697,17.48814371759594,lines,266.9517944217155,87.04459202818289,99.6626183590554,PETG,37.83475816826469,0
0.16794873255938142,0.8156857297026557,85.57372589057863,grid,193.3911599948697,13.510855983503337,53.98268893717609,PLA,74.97257467835433,0
0.293551837122835,1.4144091249593784,22.71795570235149,grid,252.99834000093261,48.93336412873952,144.11594930754356,PLA,9.68187309872186,1
0.15230992870149745,1.2639766075453687,83.704112524294,grid,213.7259700200267,106.36564343521701,14.679300140970525,PLA,47.60567021510618,0
0.30728132143073983,1.6477526322418297,27.927608845441043,lines,200.81952604260263,5.6636042036854795,91.1709981366137,ABS,99.16861403927356,1
0.21602060389016126,0.5711690221231335,64.28819100587077,honeycomb,225.5701827503181,115.36999435704594,33.31049658693211,PLA,77.0437802792337,0
0.38101899662102046,1.6176446440032448,69.4150573509831,grid,276.1734931467544,81.49950819834754,109.71082872480221,PETG,21.0528488440613,0
0.141256283243798,1.2660265258817764,51.265475314505295,grid,227.05122922854872,75.7651173172052,34.624639678612695,PLA,50.14414736979107,0
0.20231990531507757,1.9407872061743916,30.531067669673128,lines,270.0923579053267,32.46711077855897,42.95365666577006,TPU,23.362476364856654,0
0.13404205637217673,0.9469954656618977,21.264437637109612,honeycomb,195.05835561589808,29.85501464870125,79.21191354640614,ABS,40.95609272625092,1
0.37740808548356886,1.4121950290143173,3.318935456242622,grid,272.73257035980953,113.04698633863146,138.07689299956294,TPU,78.00840237349648,1
0.3632018060142943,1.8912449688160282,30.39464012407238,triangles,208.43199898879783,35.792694508094726,39.64001210071592,PETG,77.12248152904037,0
0.1773824883145467,0.5640155647850869,65.3162790531283,lines,261.2871755866647,93.06063560627993,30.193602956534495,PETG,22.810037790238514,0
0.29799521381025373,1.8995655795783217,93.83048184484826,grid,247.89378658091957,47.1746157848495,116.25675645956429,PETG,92.22233181548602,0
0.3451666600603648,1.5006171556813013,87.1204482263052,grid,291.4973660654025,16.710488494164476,80.08673452675033,PETG,59.25681827648268,0
0.26656024347983875,0.5085392945682751,76.60647765353026,triangles,226.47870215703767,1.285835723443074,137.64991573344798,PLA,37.992429096201455,0
0.25889517350680197,0.8815417071149061,78.84473432532987,triangles,187.93982266013285,65.3108804418301,30.52603800237792,ABS,50.19355807808606,1
0.17255568727013554,1.5330753418324505,66.49849034759953,lines,182.29865826615034,117.09345822587193,100.4299050232255,PETG,60.50712534377437,0
0.12793083034176977,0.5077609623500348,26.0286857566003,lines,279.2230273167304,44.29634325710454,42.60308046125411,TPU,55.98905318457854,0
0.36916472738599804,1.3314727362820373,90.71950307058299,triangles,242.96827651937187,42.86308007916538,31.946460011229505,PETG,48.64050355361782,0
0.37012541714899916,0.9534128911247308,67.0732311905834,lines,273.0292862201939,41.29099414193305,105.68011812201787,ABS,50.49328040894001,1
0.2899304371819804,1.3934648284279634,56.04406309804399,triangles,208.13107200138177,62.46526047658301,93.11584678722265,TPU,17.641191042788616,0
0.2017089373146102,0.4731872541000206,11.098946921348107,grid,221.41004946158805,52.879786010915225,115.67584417072638,TPU,81.27329043046794,1
0.20476287238379828,1.7944588898438023,44.70555438064254,triangles,183.61246466535826,105.58975520724174,53.32476070246553,TPU,54.176031994101535,0
0.31778670366107187,1.9575823506838352,46.03582712019263,triangles,295.3790789488935,60.66249500681884,72.7160318935066,PLA,13.107986170470308,0
0.3691330779857732,1.9502045684571065,86.45636095226699,honeycomb,260.1441488040976,60.93094058262825,66.76603468625859,PETG,76.61571015827779,0
0.3661259272795352,1.5994429307886797,54.66482201877885,triangles,291.98461053111674,16.604591366466792,147.77252495531198,PLA,93.24439783773508,1
0.3339626637572872,0.6081379842090112,38.04005489704097,triangles,211.85956889148866,117.92874490924632,50.9148539435143,TPU,94.7306899236962,0
0.2926094938462864,1.613221113486436,97.68003285106593,honeycomb,253.37563334707932,29.99674690425956,51.274413368547364,PLA,36.901773241117276,0
0.12524198949851467,0.43933906633408243,11.072059332631568,lines,261.41999619511654,8.80368809515232,59.63674923600503,PLA,13.551687356075403,0
0.14848861422838414,0.43539768244639565,42.25484283119446,honeycomb,218.10596403091063,79.57754987702505,89.043171380645,PLA,51.839962663306515,1
0.3695662565581238,0.917776350639266,4.202467517140529,grid,281.77310820187563,71.44396441882472,45.32518419692433,PETG,11.260922934922068,0
